id,forecast_ele_bill_next_01m,forecast_ele_bill_next_calyear,forecast_ele_bill_next_12m,forecast_consumption_ele_next_01m,forecast_consumption_ele_next_12m,forecast_consumption_ele_next_calyear,forecast_discount_value,forecast_meter_rental_next_12m,forecast_price_period1_ele,forecast_price_period2_ele,forecast_price_period1_gas
c8a1eecfed7b24201e6266ff3b7823c2,,,,,1142.68,0,0,0,0.160487,0,44.44470996
f180724f7fb864cd27b4008c7a006cd5,,,,,6020.5,0,0,19.56,0.144631,0,44.31137796
0acd7a8cb292c9594179ad0bd63c4d36,,,,,1453.62,1265,0,133.33,0.114025,0.097683,40.606701
f180724e24bbeac6df6fd4731293e096,,,,,1139.41,1296,0,62.52,0.142819,0,44.31137796
f18082380a241a02a2cb129cad2dec40,0,0,1490.48,0,1002.71,0,0,16.18,0.142881,0,45.30837756
f180724428b3ccb53c0d276df1618f34,,,,,745.86,0,0,14.93,0.145711,0,44.31137796
99b48d2c706cfeb9cffd93401fd30eca,,,,,1842.71,0,30,15.15,0.186188,0,45.80687796
4726b4f9d23a6ec7fcd58488d116be7d,,,,,0.45,0,0,16.18,0.142881,0,46.30537836
a0e191f1c12e394dcc185bbfdedb34d3,,,,,6286.65,0,0,18.41,0.144636,0,44.31137796
f180823d8aad94012eba47a6f639def8,,,,,483.22,0,0,13.8,0.236794,0,44.31137796
f18082334d0dae6796eafba9db9ab148,,,,,584.39,410,0,131.76,0.115174,0.098837,40.606701
28af5235afcbcb24f42d4651d9229a2a,,,,,459.12,539,0,18.52,0.146694,0,44.31137796
f18072407160b57e8e685de4a0a60e35,,,,,282.7,228,0,18.27,0.14398,0,44.31137796
a53be30f3d1c71c8a1af701c99ae831d,,,,,6778.78,5362,0,142.18,0.112922,0.09781,40.606701
f18072460f804709998b8180d6a66da2,,,,,17757.99,15832,0,131.77,0.114008,0.097123,40.606701
6849d02b1098dde2d653ee59dca12cc2,,,,,2279.76,2064,0,359.25,0.114782,0.099665,40.606701
f180724113824873d8c6a06e11e3d67c,,,,,14648.33,0,0,118.94,0.114008,0.097123,40.606701
f1807240f187a014198a2ebb82151eb1,,,,,1390.97,0,0,18.32,0.146348,0,45.30837756
f1808233ed9c1081d9176ea3b3719fc3,,,,,1242.53,1299,0,132.14,0.120372,0.103487,40.606701
b3d8148eb2e771388e9d02fe699755b7,,,,,29152.64,27625,0,143.72,0.110955,0.095842,40.606701
f18082317e35ff2d74b253de0c68a445,,,,,3715.05,0,0,5.43,0.164051,0.086814,44.31137796
f180724b564d9a1770b764cb35b3c98e,,,,,756.49,0,0,13.84,0.167086,0.088444,45.30837756
e8f704429c7bc4f438e946b2bcf9413d,,,,,1232.87,0,0,15.97,0.164057,0.086803,44.31137796
a57805bde573641d62f93d4e608dadd2,,,,,2167.87,0,0,18.4,0.143166,0,44.31137796
f18082312be28d72006b73015a2bd06d,0,0,771.7,0,365.4,0,0,19.86,0.142881,0,46.30537836
d263e956a4b3d8522299e10714087894,501.38,501.38,2440.32,397.57,1997.35,2741,0,18.07,0.143166,0,44.31137796
a6a663b4d4ad55fbc841242a98682e76,,,,,431.99,0,0,15.65,0.145711,0,44.31137796
f1808236634a75202ca69c6521e6f0c3,,,,,5745.53,0,0,0.71,0.158018,0.13608,41.1067014
7a29cd66cdd209f8bb1b39a0b9c52ecd,,,,,1844.84,861,0,142.84,0.116902,0.100015,40.606701
eff247a9148e243ea20da5e43232ca27,,,,,311.69,1949,0,17.5,0.145711,0,44.31137796
1f026490fc1f3702d042614c15947fa4,,,,,464.08,0,0,14.52,0.144038,0,46.30537836
ae16a1ae95d9eb515ff89dfb2bbff104,,,,,677.48,0,0,15.72,0.144902,0,44.31137796
8cf3c50b357c9ca71905e95665096448,,,,,2978.16,3631,0,130.32,0.118636,0.10175,40.606701
f180724125c5006c2d66bc1db76e19b1,135.81,135.81,1582.96,40.95,480.61,391,0,143.62,0.116509,0.101397,41.1052014
c708debd9eabf1f53f459e3542fb9e51,381.04,381.04,5695.45,36.97,2041.62,444,0,169.36,0.10117,0.092126,58.99595196
f1808236edcb8e32a2a97981cab50d71,,,,,1193.18,3692,0,16.19,0.164062,0.086164,44.31137796
f1808239207d533487eaf64627e60057,349.26,349.26,3810.12,231.25,2615.62,2111,0,143.62,0.118636,0.10175,40.606701
b58b6fb82199bfd9d8e91b6402b15578,,,,,6075.46,6075,0,92.61,0.114658,0.099545,40.606701
9b352b32a01a5b3d26f3219ca0e75678,,,,,891.7,0,0,16.59,0.144902,0,44.31137796
e72fc4386199e1c7598ec7ab19b8aa6e,,,,,5288.67,4942,0,130.32,0.118636,0.10175,40.606701
426e981a6339d0a637aa3afed8aa15c5,310.31,310.31,3952.26,184.57,2702.11,1925,0,146.54,0.114015,0.097126,40.606701
3cbf266f90f0419636aa9e748fa0e7f0,676.14,676.14,6146.53,315.17,2761.33,3113,0,168.9,0.107659,0.091318,40.606701
f1808236c86aa566008eaaadaf0d7b07,,,,,3580.75,3001,0,131.5,0.1169,0.100015,40.606701
469aa03801bf1601521ef4f7ab898100,,,,,18266.11,55104,0,140.69,0.110955,0.095842,40.606701
fbe8b1f935772df88bb1a72b65f93dbc,,,,,27618.39,16588,30,141.18,0.161936,0.136336,41.1052014
3638361bbebb9fcbfcb302059ae0319a,,,,,1004.61,643,0,18.32,0.143805,0,44.31137796
a62bc4d86ac31ec3fb2687edcc93c674,,,,,4378.39,3088,0,131.44,0.11286,0.096521,40.606701
f18082374c726d0d956d6620a7c376e6,,,,,0,0,0,13.36,0.161155,0.083916,44.31137796
c8f514adc2b2484fad39fb9b8235399c,,,,,418.8,0,0,16.03,0.143459,0,46.30537836
9ee3328562bd44c0c42c8a3f131d4349,,,,,3908.59,2994,0,131.44,0.114593,0.097704,40.606701
768970ef5cadfed000b8b407defb90cd,,,,,6961.88,0,0,73.75,0.114658,0.099545,40.606701
6823af5ac290ec878e582da9c6cbba5a,575.99,575.99,6279.08,312.08,3501.36,3189,0,143.26,0.115174,0.098837,40.606701
f1808239a27ee62144009979fb763710,,,,,1362.04,184,0,16.01,0.143166,0,44.31137796
718d229ed0de74e4ab2e950403c4bbff,,,,,1330.91,983,0,13.82,0.161165,0.083909,44.31137796
f1807248d667f8453e9dde23b9635371,,,,,481.63,0,0,120.85,0.115174,0.098837,40.606701
e4bb4923688a99207d1879a316834fdf,,,,,4028.54,7230,0,130.3,0.11286,0.096521,40.606701
f18082352f7eabb0fe709a495158eec2,,,,,20147.71,18415,0,130.94,0.110083,0.093746,40.606701
d3ed86e4cf6cfea28607f3b157c9ebd0,,,,,2637.9,0,0,15.94,0.142819,0,44.31137796
838599eca0ca17d7c2e3e77244a876ef,,,,,1507.06,1361,0,131.04,0.114667,0.099548,40.606701
f180724d0c1634d39b02b8a520d82579,,,,,1359.8,1091,0,131.39,0.115237,0.100123,40.606701
f180823808998b4d6c9bece2cb31f611,,,,,248.38,184,0,132.29,0.11691,0.100572,40.606701
e444ff7637a5587b4c81dd0c44066df5,,,,,1196.78,548,0,129.26,0.1169,0.100015,40.606701
82663713240ede36f6ac0494621d98ff,,,,,1229.59,0,0,0.09,0.160977,0.082331,44.31137796
f18072408b0b15b6ddc034a55749fbdb,,,,,83.08,0,0,19.53,0.145711,0,44.31137796
f18072461973a5dd561659040a1cf4a8,,,,,4020.72,3821,0,134.55,0.116902,0.100015,40.606701
82a92e5f2098121216185295a624a6f3,,,,,1708.2,3841,0,155.32,0.11634,0.099998,40.606701
225559af0bf341f26101e6553535677e,,,,,57.67,0,0,16.84,0.143459,0,46.30537836
fb4c4d355d9defea5b64af6223c19543,325.81,325.81,3415.53,205.79,2276.65,2042,0,146.24,0.1169,0.100015,40.606701
f1807240cc1382f41380dad1ab0c3a78,,,,,1469.23,2846,0,132.6,0.115174,0.098837,40.606701
630396bdcd2af42ef5c00b4cef4d5685,399.82,399.82,3588.53,284.53,2399.91,3219,0,143.23,0.113206,0.093991,40.728885
f18072482f8bf080ff4cc0134b767849,,,,,1530.53,0,0,121.55,0.115174,0.098837,40.606701
c72dd951746bffe8c0fd97af2828dbdf,,,,,1498.89,0,0,23.78,0.164057,0.086803,44.31137796
f18072450e39adca2420fdc322d6505f,,,,,552.25,0,0,15.98,0.143459,0,45.80687796
d0df1e9525412bfb6ee0521675912ebe,,,,,270.09,693,0,16.4,0.16695,0.089695,44.31137796
76cfa6e8c510f5e2ee67e7e8b244d32d,,,,,0,0,0,0,0.144902,0,44.31137796
90231cb13c8a4a274260e3c912fa81cb,,,,,589.3,1441,0,16.3,0.159433,0.081535,44.31137796
f180724da8e6eb74a0884680cb0e0380,,,,,229.74,164,0,115.1,0.114604,0.098262,40.606701
f180724f905d8438735483275dfc3ce6,,,,,3826.11,6514,30,0,0.228671,0.115789,46.30537836
f18082349387168615e53b202a5ed6b6,,,,,1817.35,0,0,17.29,0.142819,0,44.31137796
39dd517d7abfff97bc7d7363ec89cc79,,,,,486.14,0,0,15.94,0.145884,0,44.31137796
5c8b795e6ff043528535ef4060416db3,,,,,1029.15,0,0,16.18,0.144038,0,45.30837756
8260207becce728abcb5e78de5298133,,,,,3446.72,6556,0,16.09,0.162033,0.084138,44.31137796
fcaf90377f91abf47b6f2349d3e69b54,,,,,83.17,0,0,16.16,0.142065,0,44.31137796
f1808233455be601935c5396a9f92bd0,,,,,525.48,0,0,15.98,0.146348,0,45.80687796
ca3647de5e2dc3267602dc7779e6617c,,,,,6761.4,0,0,133.02,0.112922,0.09781,40.606701
0de5c818eba69855e3d27a63c3eda101,143.57,143.57,2022.82,41.09,558.92,416,0,137.76,0.11691,0.100572,40.606701
f180823aaead5adc0b7510a07ce5795d,,,,,457.71,0,0,17.47,0.236794,0,44.31137796
eab319a88f1793dd2f5aa6c011833a79,0,0,1438.04,0,931.8,0,0,26.13,0.146694,0,44.31137796
f1807242a7b5f666523b14c7caebd248,,,,,1461.77,1527,0,19.69,0.146348,0,45.30837756
49275022109bae505b8d7d702cb65fbc,,,,,856.9,1706,0,142.43,0.115237,0.100123,40.9390266
15da2860bd631866273349572757b898,,,,,1165.85,0,0,18.07,0.146694,0,44.31137796
f1807241f55987edc26e8864ab1372ca,195.38,195.38,1640.99,48.68,428.37,492,0,148.1,0.115237,0.100123,41.1052014
f180823f5d15491ad246a25fd529d65c,,,,,591.88,410,0,132.52,0.100167,0.091892,58.99595196
b5193b3b8fe8f0e5103bb0b778e62822,,,,,624.31,0,0,37.43,0.147506,0,45.80687796
3e448e5d5894b5a66725fac5ff3ed1c4,,,,,1367.15,723,0,0,0.143459,0,45.30837756
f1807246a6ba18b09b2e07ff5e65685e,,,,,677.22,4,0,142.22,0.115237,0.100123,40.9390266
f180823a85c3eb114b84e7c71883ecc1,,,,,532.37,0,0,18.24,0.167086,0.088444,45.80687796
f18082365507d1fb4a37583198fc961e,,,,,1581.55,1990,0,130.68,0.1169,0.100015,40.606701
f180724dcad78181ab2b5bccb2fb68b4,,,,,3244.81,0,0,19.52,0.144631,0,44.31137796
f1807247b6e7daf9fc61e1a5dddfe2ab,128.32,128.32,1284.94,12.19,170.27,128,0,144.76,0.115237,0.100123,41.2713642
f180724f1ba7ff8106593a27d8450c93,,,,,849.43,1856,0,16.7,0.161747,0.08449,44.31137796
3f7ed04fd5799e72a8a827c8272d08de,0,0,884.29,0,464.74,0,0,15.97,0.142881,0,45.80687796
f180724604d3be151ce8dd0ad7e5270f,,,,,726.27,0,0,120.44,0.1169,0.100015,40.606701
fe8d569053ef085df938198c5fdb4ba6,0,0,1395.89,0,891.83,0,0,16.16,0.195763,0,45.80687796
9be0af93db187f7488490c17f26233ca,,,,,982.17,1093,0,118.34,0.115237,0.100123,40.606701
f18082391444736e22c9556463c2ebdf,,,,,77.97,0,0,18.32,0.146694,0,44.31137796
f18082399c95827dc373c4af362a2c3f,,,,,3079.77,1121,0,131.26,0.112922,0.09781,40.606701
1b5125add0151708a81564406b36937b,269.86,269.86,2824.05,131.72,1359.68,1368,0,144.84,0.11691,0.100572,40.606701
f18072454be097f50330935a70a73e74,,,,,705.82,0,0,16.45,0.146348,0,45.80687796
0111e14fb3fd7f7f4ed82790d3d4ef08,,,,,1272.96,2263,0,144.65,0.114667,0.099548,40.606701
f180724274e2d87e7963abcdf6ff9bd1,,,,,1359.74,1550,0,0,0.144039,0,45.31137756
f1807242aef97a34748872c47fc07248,,,,,1647.02,0,0,16.49,0.164057,0.086803,44.31137796
a9075964d47022ae9e36be5707b505f8,,,,,-62.92,0,0,120.37,0.127409,0.109058,40.606701
d1177ed9a04476a1fb40c205ae432dd8,,,,,665.75,645,0,21.79,0.14531,0,44.31137796
f180724c49217f16a06263e5381eaba9,255.15,255.15,2550.54,71.81,712.33,713,0,145.82,0.120372,0.103487,40.606701
8708352b28efeacb22db084477e3f54f,,,,,9000.2,5793,0,127.82,0.110955,0.095842,40.606701
d3b5297e5580ecaf1e31044f5cdcf3c2,,,,,1874.32,1524,0,56.27,0.1169,0.100015,40.606701
87a87579c920ebcbaf4ccdb3f7db62d5,,,,,4322.28,3440,0,132.09,0.115174,0.098837,40.606701
12ebea6468d6bdcfd95bb3ce6e715392,224.56,224.56,2317.53,104.13,1119.09,980,0,146.87,0.1169,0.100015,40.606701
f18072448fead83f5326c7ae00c7b0e6,,,,,693.97,406,0,13.76,0.144038,0,45.80687796
e459faedbd6f7bb340d9168b6f3b68dc,,,,,1097.76,0,0,0.72,0.144149,0,44.31137796
f180823ebae5455b367fa69261ee298c,,,,,292.15,0,0,16.79,0.146694,0,44.31137796
0c87ed36f409baeca728fe2d99f159e6,,,,,337.55,0,0,16.71,0.145711,0,44.31137796
c5f9e0c29dafa92ba0cb44b5844237b1,,,,,3003.49,5093,0,0,0.115491,0.097963,40.728885
5a17fdd2ed505f8836778f39140e0d83,0,0,1743.11,0,1256.59,0,0,6.8,0.145137,0,44.31137796
d45c2f919bfceb13e0c32ce4dc987e26,,,,,1215.22,0,0,120.78,0.115174,0.098837,40.606701
53bdc32654214d0e342499728195bb50,,,,,1365.16,2111,0,19.98,0.142321,0,44.31137796
f18072423ecc1d0cd3d5452f7e36e07e,0,0,1123.25,0,459.08,0,0,20.97,0.164635,0.086741,44.31137796
f180724b721af76193c8ab10759033ce,,,,,1311.4,0,0,16.73,0.147506,0,45.30837756
9ed0e50762b0980ba5aed489d5146ae5,,,,,466.4,0,0,0,0.142065,0,44.31137796
b880901f75613c801886354abf24f30a,736.5,736.5,5994.46,592.66,4632.85,7180,0,146.18,0.107659,0.091318,40.606701
d5b95f19a399255aba9f4588004e07a6,,,,,1304.78,1423,0,131.38,0.114603,0.098261,40.606701
f180823aa846e24245067af14bee2a47,,,,,178.89,0,0,25.11,0.16695,0.089695,44.31137796
10e5d21aa62d3d437e80f22d484838cc,,,,,17836.01,15009,0,142.62,0.110955,0.095842,40.606701
f180724066b5db696f27fe31d9ae5948,,,,,611.93,298,0,22.34,0.138305,0,44.31137796
d077b36bed8e8889c2747dbd37c3ee02,0,0,988.4,0,416.05,0,0,9.48,0.141434,0,44.31137796
f180823cfaee6e4ff12a68c7a05dc934,0,0,1562.03,0,1067.76,0,30,18.37,0.1981,0,46.30537836
9192e6e4919b855dc7b4d1028aee38e3,,,,,385.68,244,0,14.07,0.146694,0,44.31137796
952eefb632b546ed10c80b321155038c,,,,,1152.67,1377,0,1.08,0.144152,0,44.31137796
f1808233b23df16ebc65f1321e1e9b1b,,,,,2584.72,0,0,16.32,0.165022,0.08638,44.31137796
f180823d6aaab4325a4221f57ff26e12,,,,,2079.45,0,0,117.17,0.118646,0.102308,40.606701
f18072445ee66d8a108c2b3962f57122,,,,,195.24,162,0,112.59,0.100528,0.092955,58.99595196
77fdc64e48443506c934ff49cfd77a7f,,,,,2068.82,2243,0,132.11,0.111186,0.096074,40.606701
15ef6e10bc37a5d852fb32c548c87b1e,0,0,1178.3,0,798.73,0,0,16.28,0.237776,0,44.31137796
3da814f57634da5f5d1bb101f57fc25d,,,,,2166.73,2852,0,6.47,0.144058,0,44.31137796
0435181ca2760b517b027a310fec5b98,,,,,122.88,109,0,88.81,0.119802,0.102912,40.606701
f1807246c1ef34022c84066134e6a065,0,0,690.31,0,168.65,0,0,17.35,0.147506,0,46.30537836
cf479334a80f3059dbdc8e94f8ac6078,,,,,1568.53,796,0,131.43,0.120372,0.103487,40.606701
878d0082b584ca3dcfc846aee3157ff2,,,,,683.87,834,0,16.26,0.141666,0,44.31137796
3f6e2c86b32a1e2c4881fb5ae9566619,,,,,918.15,0,0,107.45,0.100167,0.091892,58.99595196
f1807248a2d4646ab93170cbbb5890a4,,,,,1451.32,0,0,0,0.147506,0,45.30837756
f1808238348ab6b1e3dd0859406e2fcf,0,0,2728,0,2214.15,0,0,19.14,0.144149,0,44.31137796
f180823aa451d8c32c9895ae258f9152,,,,,2775.51,2704,0,128.9,0.116509,0.101397,40.606701
f18082368c717175225945e1cdf2f19c,,,,,765.47,839,0,16.96,0.162461,0.083816,45.30837756
f180823e59140d391bf47117d9111692,,,,,1338.55,2010,0,18.32,0.142065,0,44.31137796
99a24c2d626dc7d71896984731cd59f4,,,,,11021.44,9825,0,129.6,0.110955,0.095842,40.606701
f1808233d557d8dee024893a91c067c1,,,,,358.4,0,0,35.49,0.142819,0,44.31137796
bf89f2d8c1b133a134fd93603cb4c947,364.19,364.19,4852.21,257.8,3706.93,2768,0,102.14,0.111125,0.094787,40.606701
1dc52c477128cc3913e045d72852d407,,,,,1943.27,1067,0,0,0.144149,0,44.31137796
071a19a4c9b0478e7ad6fca4781d8bce,0,0,999.44,0,337.45,0,0,56.67,0.142819,0,44.31137796
f180724fd5353fb6e668ce0dc6f1db52,,,,,5521.64,5024,0,131.38,0.112922,0.09781,40.606701
f180823f49c3f8d214d7bd6f6661e98f,,,,,2027.02,1903,0,143.46,0.1169,0.100015,40.606701
dc3225aece129c46f17c44449d9e17d3,,,,,673.22,0,30,14.75,0.228671,0.115789,46.30537836
9b1fcbc84796997d0371e68214e6cafc,,,,,2037.36,3196,0,269.59,0.115491,0.097963,40.728885
e2d7d85936253474bf5436d969194bac,,,,,4148.12,2727,0,130.31,0.11634,0.099998,40.606701
f1807248e3af91c1c35f6432a55cbf87,,,,,866.31,0,0,14.82,0.152596,0,44.31137796
f1807240010ee3855fdea87602a5b7ab,,,,,11776.27,17393,0,132.11,0.110083,0.093746,40.606701
f180724315ce582adec38f4fc3de6996,0,0,1489.99,0,1011.65,0,0,18.65,0.146694,0,44.31137796
f180823f724ad121fa512d07a46f7932,0,0,1397.6,0,879.37,0,0,15.76,0.236794,0,44.31137796
e876aed3654fb752c403fd21bafca95a,,,,,1446.13,2632,0,0,0.164051,0.086168,44.31137796
b5e214e0bbaa203991143fe6bc9776c2,,,,,1143.24,1598,0,18.46,0.145884,0,44.31137796
f180823f19179ba302339b9a8d1f9e24,527.75,527.75,5325.21,372.73,3826.09,3713,0,144.1,0.116509,0.101397,40.606701
f18072487305a85b7822970cbe3ce531,,,,,333.06,0,0,15.31,0.146348,0,46.30537836
14273f9e0a30ced4d97c521995746f15,0,0,782.21,0,386.14,0,0,16.37,0.144902,0,44.31137796
f18082383f5002b66ee6c4676d35e649,894.79,894.79,10966.29,638.87,8211.14,6388,0,143.28,0.114658,0.099545,40.606701
7cfa8bba5adf41f5a916e9ea9e58e3e0,,,,,267.29,340,0,17.27,0.145711,0,44.31137796
fa902c7109273c1878f59dd52c9fb0a8,,,,,329.1,0,0,1.1,0.16695,0.089695,44.31137796
26f012f98c3ec64d92badcd88df2b93e,0,0,1342.16,0,950.01,0,24,17.03,0.14398,0,44.31137796
f180724e0e4624af640cb4284212752f,,,,,1953.1,0,0,16.36,0.145789,0,44.31137796
f180724b68f785a9d3c647e1e5fbf873,,,,,245.13,0,0,19.36,0.146688,0,44.31137796
1520fc3372e98e264721bb38dbbbf6cb,871.54,871.54,11364.74,149.42,3057.6,1705,0,352.36,0.100167,0.091892,58.99595196
09054d5bfdc1035a2c2e2552f38aae36,,,,,516.24,0,0,119.34,0.11691,0.100572,40.606701
f180724f092a206a5fa5087630a7f457,,,,,1076.17,632,0,16.7,0.146348,0,45.30837756
3286ae937bb63e3db11a8ff33af4083f,,,,,273.7,176,0,132.11,0.103919,0.095644,58.99595196
92e3d2e5da85e2ff522cf1dff5ed1f19,,,,,476.22,595,0,18.57,0.145711,0,44.31137796
b648d1036bce9b93a07cec67ee37ed3a,277.29,277.29,1197.2,177.78,633.72,1206,0,18.46,0.145711,0,44.31137796
f1807240d0505bf72c8b8291dd5ca24c,,,,,407.42,0,0,16.17,0.165794,0.087899,44.31137796
f1808234e09018d9a04867647a2a6ab8,,,,,5299.72,4913,0,2.81,0.141434,0,44.31137796
6e2e3165732936b07998e97a96d3250a,,,,,2994,0,0,16.35,0.143166,0,44.31137796
baa9b521f228aa434a10a5315dbf3a22,,,,,2685.78,0,0,120.87,0.115744,0.098858,40.606701
f180823245e76f700739258d4902af2f,,,,,1844.38,1746,0,131.4,0.115237,0.100123,40.606701
accf5f4dd7dcdcfbd08f753ceb26e6ec,329.18,329.18,3333.6,180.77,1571.63,1773,0,146.62,0.11691,0.100572,40.606701
f180724357b8a8e33748b42ea5b33b01,,,,,3660.29,0,0,16.54,0.144149,0,44.31137796
f1808239c4a64254bb29707b02578a67,0,0,497.87,0,112.85,0,0,15.26,0.141434,0,44.31137796
22d2009ea6ca1c00f0df313bd69a690f,,,,,4609.52,9489,0,16.23,0.164057,0.086803,44.31137796
f180823bd307c055f9a7e62f23f9c0fb,,,,,0,0,0,132.93,0.116509,0.101397,41.2713642
f180823eed80482718f4d5f757db68ef,,,,,1253.96,666,0,18.27,0.143805,0,44.31137796
6f17cfb50a7760e3e61e9e14e267448e,,,,,6133.94,4634,30,133.28,0.157877,0.135732,41.1052014
f65790bf8f9fc0f102c8ba8807840e53,678.7,678.7,3334.25,355.71,1856.43,3522,0,160.62,0.115182,0.098841,40.606701
f1808239276cc490dfe55892f662f5e4,,,,,2501.77,316,0,136.9,0.099462,0.091887,58.99595196
f180724e376686dee1e07d5863718228,,,,,2633.34,0,0,17.89,0.159815,0.081173,44.31137796
38f6db63f2240230f9607710b0ee6b5c,,,,,1269.43,0,0,135.8,0.116509,0.101397,40.606701
f180724d9e17992e1e1cf16c6a71fe02,0,0,656.49,0,256.38,0,0,18.37,0.144902,0,44.31137796
36d549f88ada624e000162a32ebbd714,,,,,367.7,0,0,0,0.145711,0,44.31137796
e3ced6bb12091d951f8f6ecfde597add,,,,,3490.83,0,30,18.48,0.19923,0,45.80687796
f18072422cb4e4fb803aa48f2aac85e4,262.09,262.09,1620.99,155.84,1003.99,1075,0,9.46,0.14317,0,44.31137796
f18082317194c2f7169ae93b630ea1f0,,,,,3143.15,3927,0,128.28,0.118636,0.10175,40.606701
9ddc49f316ee053ede5fc50ceed10e1d,,,,,226.99,0,0,146.46,0.11691,0.100572,40.606701
dda4da99b5895a72c93101bbebf7adad,379.26,379.26,4109.94,324.95,3436.73,2989,0,22.15,0.161454,0.084198,44.31137796
13900ce88c844ffa2d0305f657209358,,,,,2134.75,0,0,121.13,0.115174,0.098837,40.606701
1f4c0e746cd779995905206591956a31,,,,,295.24,132,0,18.32,0.145884,0,44.31137796
773635ba3608c803d3b842bb6c0f6a05,253.99,253.99,2494.37,154.78,1374.05,1518,0,143.82,0.115174,0.098837,40.606701
c6f92fbd6c22afd03c25a8bcb52fbca6,,,,,465.41,477,0,16.54,0.146694,0,44.31137796
9dce82a4ac2d7af52e593d484e935ba7,266.97,266.97,4501.67,138.03,3095.22,1431,0,144.37,0.113447,0.097105,40.606701
45bc622f22d52759917e776ae9490835,,,,,451.96,0,0,19.56,0.145711,0,44.31137796
f1808238d1ad256f86299058916bb832,728.47,728.47,15962.44,227.61,8695.52,2861,0,169.87,0.114481,0.098142,40.606701
f180823117af24ed33538247b3421be2,,,,,3810.27,4188,0,16.64,0.144631,0,44.31137796
f180823696b1f6a978ef24a15e02718b,,,,,945.85,2207,0,143.87,0.115174,0.098837,40.606701
6d693bac4c5ed5298773ee9cbb51980b,,,,,2735.29,2626,0,130.29,0.111125,0.094787,40.606701
f180724376e9f2141d4b0fd033735e08,0,0,1550.42,0,1153.42,0,0,19.28,0.14398,0,44.31137796
a557b2e5dbba4a81e64ca806774c084f,,,,,738.1,0,0,16.25,0.145884,0,44.31137796
f180724e1e9c48c4032caa728b53b6a7,,,,,281.99,160,0,29.32,0.144902,0,44.31137796
f1808236dd22c37d2dcf813981a41b25,,,,,3105.26,3311,0,132.97,0.1169,0.100015,40.606701
5f3a733351bfee08a4f8401ce0bc4b04,,,,,2100.52,1829,0,132.14,0.115237,0.100123,40.606701
f18072429806bc826c8160ca32935ea8,0,0,1294.9,0,777.78,0,0,19.47,0.138305,0,44.31137796
f18082370401d981c728d5afb53cc77e,,,,,1371.65,1251,0,0,0.116902,0.100015,40.606701
76a126c22f9138f48e8f0b0d0c7b641e,,,,,430.17,235,0,29.24,0.146348,0,46.30537836
8c1544233ef97b2c791a31f87dd194fc,,,,,1775.72,5437,0,16.94,0.165022,0.08638,44.31137796
42ee96db6af60169c39df13a680c68b1,,,,,2056.74,0,0,16.03,0.142819,0,44.31137796
46150eb6ef958c7f56e1d2aa2a7d7d61,,,,,1854.6,1260,0,127.12,0.11691,0.100572,40.606701
f1807246ea6f5a756ba52ebe0f36b211,,,,,6999.85,1724,0,132.06,0.112922,0.09781,40.606701
d1d12d01ef70f41f09e5e6dc33bb9115,,,,,2370.21,0,0,16.21,0.161454,0.084198,44.31137796
f180823e66289c1548a0c14373805404,,,,,1091.58,0,0,16.21,0.14531,0,44.31137796
f180724ba2ce86cef942876027904620,,,,,663.34,0,0,18.31,0.141434,0,44.31137796
f1807240c8e7a283345882ed0b642aff,,,,,3580.6,841,0,13.85,0.143166,0,44.31137796
5ab42e5fbd92c71812634d12a6d604cd,,,,,926.66,944,0,131.04,0.102772,0.093731,58.99595196
8e93fe2ad5a49f32a176c947af27436a,,,,,401.96,0,0,16.7,0.144902,0,44.31137796
f1807247831e3e7d7e37678b671e4d72,,,,,2010.28,9438,0,62.15,0.146694,0,44.31137796
f180724e2976f1788723ef40244f47bf,,,,,6841.38,12713,0,131.76,0.115174,0.098837,40.606701
f9ffadd58bef97dcb733f99f3ca4f3cd,,,,,755.76,975,0,20.34,0.145711,0,44.31137796
01fbea88102b46f036ff17ebe4d23459,,,,,1625.53,0,0,116.84,0.117496,0.101155,40.606701
33cccd4fa6411c80237c8cf33134f1b8,0,0,1621.12,0,1236.93,0,0,14.12,0.145711,0,44.31137796
f180724ba98a9202317338ccab80dbed,,,,,1883.93,3395,0,131.33,0.116509,0.101397,40.606701
0718046bbab0ecadb5234affb4fe4c1f,,,,,3768.82,6083,0,141.83,0.100528,0.092955,58.99595196
f1807249055ff958a909f0c9be2b3009,,,,,5265.71,0,0,13.97,0.144631,0,44.31137796
54fb70f25ebcf05bbd0d9019aaffd22f,,,,,1266.21,812,0,136.66,0.115237,0.100123,40.606701
f3a9b786d4a2c9b570dd655e9093e087,,,,,897.33,713,0,129.37,0.11691,0.100572,40.606701
f1807244e56c86ca7b19e4e7d23dfaa8,,,,,4875.29,9108,0,131.74,0.115237,0.100123,40.606701
a44827face5d74ad980429bdb7773008,508.13,508.13,5318,360.1,3231.79,4310,0,146.94,0.109245,0.091858,40.728885
f180823a312612430544339973aadffd,,,,,772.29,0,0,16.51,0.146348,0,45.80687796
f180724ec17b468731f2d1ea5ca9b417,716.93,716.93,10015.32,366.14,5094.63,3862,0,153.56,0.113206,0.093991,40.728885
9ca734fbe8becbf5c0b5f4d99f23be0c,,,,,363.69,0,0,35.49,0.142819,0,44.31137796
f1808234d906f0765a8a7a7d13a2d002,,,,,364.58,439,0,18.39,0.146348,0,46.30537836
