id,obs_consumption_ele_last_12m,obs_consumption_gas_last_12m,obs_consumption_ele_last_01m,current_paid_cosnumption
f180724e9c965dd9b12a125f9b5361fb,-350,0,-37,3.52
fa4a16127b39bf8d6f699b339d0c563b,55231,0,2764,182.02
49ce5f538c4644385fd7858ac604ec7a,794891,0,97614,761.86
f1808239558ae8c8d2ea5daa0912347d,-125175,0,-13775,1121.48
e06b1c7418193ff9f5379ec70345568e,21733,0,0,0
b34ec3d00a598f885d30b6cc9f65a4a9,16769,0,1361,135.01
f5e8b58b826b9215b80a53e7f0b453b9,838,0,0,0
89ce7988665ccee699671a50734dffd0,25315,0,2073,362.38
f18072458eb49faa78345950b521ec36,-3722,0,0,0
cc4d2fe6d14b6916c9ba0ef43d382298,18380,0,3769,697.41
f180724a4e7ace6ef78ad4644ba773d1,-24093,0,-2171,230.42
f180724877deb9051d4909f98172da89,-20620,0,-1773,184.8
85f189826ac0a0a652187c9196f75f69,199855,0,0,0
316f20b93378fef6bd6860752a53a78b,1814,0,0,0
cee2e84d0a8b018c3c3cb37f0c075d5b,113169,86936,13510,1338
f180724766d04ebb17b2fbd1feb023d4,-3403,0,0,0
77d14768a47507ff4719fe6f6301aa6d,10960,0,1587,35.47
f1807241f92c0c518e196ddf0fdd2ced,-25729,0,-6160,232.58
f180823a5cb74bb90c992a62bfc6b8a7,-8624,0,-665,66.26
a5cc36b3a8fafe2d726c190f193e9602,101350,35711,7548,161.88
f180823a6ca2eb7dd95e6cf43d4f4569,-32970,0,-1011,0
21ee963aa3e4acda350a67efea20907d,3386,0,77,7.46
f180724932c6afa72b753508d830c37b,-13491,0,0,0
bae4caa1f50f82e1d54419b5b87349cc,10810,0,1992,287.97
f1807240e3996697f8ef02ba82c9a184,-10570,0,0,0
840015443a5a45eb6296f8ede74822b0,42227,0,0,0
dc944308e2946fffa727af5802c9855a,4608,0,0,0
83c1960e6c134d83eea36b929c7f3e86,22616,0,0,0
22b77a490f1daaed8bc94338ec132374,18541,0,0,0
c59b5f501103823bc49092d4ab4751a3,100815,0,10706,130.67
d6f97f7769895ad655dca227e184b513,465845,812957,61699,86.61
f180823a867fb81f80313e3c022a91c4,-97894,0,-4411,0
7cc8220f7fe20887ab1e73efd7f0d215,72926,0,8312,824.88
fa9785290fbc62849a5133a18f1db6f0,29579,0,422,40.79
6b7acbd80e4ce549b8aa37666d4df0a3,101496,0,8361,830.31
f1808234683b31c395e3f6964698e7b0,-11877,0,0,0
f180823945c21cdd11e2896805c883aa,-30188,0,-2739,276.18
f180724ff232ea90c874c735d047a9d7,-42695,0,-3230,327.53
8ef426a8b8ef5475f967ead2eaf8c272,11121,0,0,0
f180724a8c05e5b0273374f7429bbedc,-10583,0,-2171,215.49
a34acdf6afbc39992fe5f52edca7febf,6340,12910,227,33.51
e4c37ff6846f3e2a0d3839f3f692924f,3329244,867921,509826,528.56
8e309ecb383b404f2f37e73440492722,5267,0,1553,223.26
5f4886b9867fda8db45617bc13c7e652,2977,0,0,0
f1808233e3ca550261497203bae31967,-8849,568,-2269,255.7
f180823e329e58c2546f2fe6b6d04113,-30830,0,-2349,46.17
f18082306533eb7ce9ad69987fd04070,-5625,0,-984,142.01
f6e69f2fbaaf8b41c24f3c2cd821fc7a,17624,0,1811,4.84
f560c3552ab2c670218a68fcd87d1d2d,4133,0,0,0
4ebd7b0a535cbe1be6eefcdf5dedaec1,20167,0,1977,193.68
f18072407ba25a19f5ed4cab9af7d8a4,-22152,0,0,0
f1808237fbfeb98d422a44101f4d6ed7,-10914,199679,-91,0
2e3c721b80b8b92b339145d44feaf270,53427,213076,5084,489.9
f18082344c24179cfc3cf5275b71fd46,-11536,0,-993,97.27
f180724a5702b0fd99c294d783ff8096,-13041,0,0,0
f180823d2b668f70a0669747f1037ba9,-105287,206418,-7382,614.11
3a44862c82f2467ccde6d13723129738,623160,0,87484,209.61
35b2497885b429034b74e89789371626,19369,0,0,0
f180823ed2090c15031ec5db87e50dfc,-288995,0,-11982,0
c9563809a965bcea59d343e3dd98d44c,30166,0,2935,121.54
32970d3c360db5076d75d697ff210d43,5547,63923,0,0
f180823555d486505f94999a1897046a,-9493,0,-356,51.1
f1808233b269027a3cf5ddca5cbc5520,-21125,0,0,0
f1807247fcb9eec672891706c8cd22b9,-6372,0,-396,57.9
f1808238d63a3699e8cb8653956e7ef7,-107679,17395,-11422,182.51
8238fe97f3b407658b512fc54a75792c,36446,0,3513,293.29
f1808236bbc6ec0e96b206d9a38e68d2,-9636,0,0,0
2d0da3b2939ddd2c1f133d4330146aa5,19655,0,2312,127.63
f180823ec999c9b3d76a211d2fb11de4,-2471,0,-478,70.89
836bd604bb49e6c3e717403a466a0407,222615,0,175375,15042.79
f1808235e44745f41f2feef0ead2326c,-72600,0,-3924,412.81
76a91813698d5171b914dca704a815e1,22884,27687,1944,195.44
c31d7f9a75e50bdce3d0718708af5a26,11686,0,1558,222.72
069f6b17330beabf866229abc34c7a3c,1240803,0,132208,337.27
7e655bdceae749cd7620f3a6b38128c4,4872,0,0,0
ae170f0d696d575b8f296e07fa2fae1e,24100,0,2277,77.66
f1808230cad668da7a97b21b47bcc176,-2504,0,0,0
8868ff83dfb8241b74ec821a2bc8704d,2217,0,0,0
f180724274678efa31fb747fa4223083,-4100379,0,-443297,0
5db224c4711b8d66acd1f4568d1cb03c,6451,0,1090,81.72
eae8d774bf8b36f3ca856ccd94c660f1,3420,0,0,0
f180724048e159782d95232b4aae8f97,-5339,0,0,0
3aaa7ecd6ac7649c7e0086e1d140868a,29906,80554,2682,247.03
f180823ede19a19e735f1f24416966c9,-70948,0,0,0
f18082312c5f78662447f1773a207422,-69596,0,-6955,672.63
f180724ec4ce836d93f38361d1df6fc9,-16296,0,0,0
f18072466a6b1c380a49c19758fba913,-12156,0,-999,97.98
317fe327743544975a718255b0946aa1,21362,0,3531,142.38
378a24ca8f8de259922fbfc937f6016b,9000,23902,932,136.89
f1808235cf23876a8af44c12e06d312d,-15501,0,-3791,367.71
f180823a8c5686ce8aa84696ce8325ab,-2547,0,0,0
79eeee5fd7697ae9af54a18b9b16ed10,2771,0,508,73.19
2f1e88122d1b4090c8820f0198d11d2c,5430,0,0,0
2aef97a34748872c47fc07248d9d8ef1,15003,0,0,0
e59a679fcdbd5c09d090cdf01305002b,39495,5094,0,0
a53585e51bc5aa16545a96cb158287b9,40188,0,2778,271.23
f18072447e976c5d7f1ee1fee6d60ca3,-15411,0,0,0
93d8a78a9e72c977040ce30aede5c84c,711567,0,101380,0
cc0c6ca04a1453f685dad044571de26e,3548,197,232,42.07
0ceea9b543f09566c23adfac5867c090,30083,0,203,0
f180724643a00ea2a7026974218f0e4c,-8272,0,-1083,154.19
f180724607e90b5ab8c763426ecf5380,-4422,0,0,0
f180724abcbd85b81f29e0494a0afb0c,-23186,0,-1601,169.11
f180724fba7745b5abd832f00dd39c69,-208888,0,-12607,115.75
f180823693481c3844337eed094d7e3a,-21728,3784,0,0
d6899abe288b52cc158a4d7aad11b255,4214,2841,0,0
170de9844745d438663648255c8e3657,13763,0,0,0
bfa9d64a9b81259af3238acef5ede2c4,2661,0,0,0
9ca99730528150e8fb4a7ffe20b65f7e,2974,12488,0,0
f18082316125bf2a4ed44b3872a7f554,-3947,9582,0,0
6a4526450ca4ee8a2cd6709b2a627c8d,7921,0,2037,298.7
f1807241019a024a56abaa2249e1b73e,-9320,0,-1377,199.77
f180823f09de3f864a54fe8ac766a4c9,-22007,0,-900,0
f1164605a853422cc39bd5f908c3eebb,1634,0,0,0
f180823c29e640de1719f63e741e263f,-15493,0,0,0
f1808239ca734fbe8becbf5c0b5f4d99,-2627,0,0,0
f1808237f36bb3edf33f165dda13ffd2,-2291,0,-93,9.4
f1807248a037975b9e8a11dcb7906e7a,-7138,0,0,0
f180724c5cf03247a70ffd81037ee151,-4237,0,0,0
f96916443d3c445683d80a4040204f34,4779,0,0,0
f18082331a596a935f6fdaf883317afe,-29824,0,-5600,817.35
7dbba0ac9f7359cb9dd90a7104e1e5ef,71068,0,11608,1131.04
f180724ca25c6cb9560d7962062ab037,-41964,0,-5469,532.15
f1807241cdb7c3ed48cceed3f3fce0c8,-7162,0,-885,129.4
c2247cd14b849936bc291ac18478fe8c,30990,0,3329,285.76
f18072474c726d0d956d6620a7c376e6,-25011,0,0,0
f18082320f837f8823041630e9f9d528,-11907,0,0,0
f8132c99779e76baab98e347470ac648,71417,0,4742,458.98
4621db1b094200487e6688c7c2dca065,389,0,21,2.33
479da5e8e1cefadc2c3e976d9e8ba8c9,14373,0,1126,101.07
f18072428872e9d67144a3bba2d55dce,-4262,0,0,0
1899ebe335dd72b5ed94f6a7310eb02e,2662467,87653,297614,1608.87
77ab504b337125c1e2185fa40772760d,14834,0,1894,56.24
f1807248675c62eb1610b002d05cfbe2,-2897,0,-522,76.35
f18072499c6741c3db9d347f4b30c1fa,-3912,0,-485,71.59
f18072435a20428ff2b61563bcd48676,-103535,0,0,0
f180724244b9226d7248015f31da7084,-15010,0,0,0
5a9742a07946a878ae36b28826253313,4466,0,0,0
e9c5ef49262fafe277a7074d815cd985,3365,0,0,0
483a614bb35b2e7a07e7eff640ad41f2,6512,0,0,0
2bcc39c657a0848bb383c381b3d34e56,26795,0,0,0
540010d89df4904bea52b458b9dcd4ef,9917,0,2241,271.28
a80c4d0292f3b8e31a87a4d0ecb0a5ce,192254,0,27054,570.91
96161538374a6215cf0f34fd52857688,11750,0,2453,354.2
7eb057d6ac4a3955e8bb434b4ed20128,2877,0,0,0
f180823b68f785a9d3c647e1e5fbf873,-1625,0,0,0
f180823dc5d827eba1282f59cff0f6e8,-2114,1619,-268,14.34
35c723d9352c839ba09416bf5b8c83bc,42447,33625,2527,232.88
446b70e81f1d3a0dff5c4f1735ee47c7,82638,0,13391,1184.13
f1807249608815364db0e57d07bee28d,-1565,0,-143,14.64
f1807246eacd2571524d81468c7965e0,-20697,0,-3251,177.88
a146300057ceb4bbb7117c7dc9ebb43c,11839,0,784,49.89
59d4a2a7b649924ff3ca4b763cd54baf,224892,192998,17434,783.14
f180724e7bdc7743d73a9bf94cc3c6a2,-59935,0,0,0
64a19065d3f2136837252da01185ca2c,35228,0,5045,506.85
f1808236930f7b6ddddaf7a68fd24590,-30102,0,-3033,310.11
449cd5ef65d539682feb24200012d127,504076,0,87838,28.96
f180823374866d77f59b061a99f4abf7,-4352,0,0,0
5761aedea7d6a1af9aaccb3c576dd0c9,19341,0,567,0
f180724d6004a641bd8e6c245d0867d4,-2012791,0,-218619,865.09
f180823b81531420468856b05ade3912,-16890,17066,-1901,184.54
f1808237831e3e7d7e37678b671e4d72,-13489,9835,-9438,1396.66
7a89a98ef845bea35670afa2a0ebf31e,2189,16426,0,0
f180724032dd6015c15e4e3b1e2d5acc,-2662467,87653,-297614,177.94
3633d2739a4f7a9fc57f81795b5db244,3481,0,748,109.11
c12a18c937867a714a2ee41ae36416e5,43067,0,3068,312.6
f1807242f70261b7ff9bac458ec1986a,-2559,0,-228,42.71
f18072405c7abf4a204931c165edd76c,-8449,0,-165,23.42
8f3827eb9e3b1a91e2f24448267d5434,31706,0,0,0
f18082358c947bc0798f8215836e2388,-8505,4458,-355,0
f180724c2668881295cfee976450a7c6,-23018,0,0,0
22d87a69b37386a8fc3dd5772c1b6091,2225,0,379,54.84
7727d4236fb3f60382c79b4ab6ab381b,7536,0,0,0
f180724c522f362a30f4f787c968af7d,-31876,0,-4840,712.23
ab096433532c5f968feb52c649a20498,16071,0,1767,182.91
04a9f30bd19147d138561c77635c3a9e,20820,6725,1567,149.74
f18082330a6afe1135a17934cff95f20,-31858,0,-8621,62.4
256006a3e3182956a18aebd423375aff,4308,0,694,103.34
00df02fc5c2aa91286e3b0c5fc71808e,2007,0,0,0
8b1b939a03094be51cafe74840c47432,17794,0,1166,113.51
85b1dbee69f4b3f21f8bed43c265ceac,12032,0,264,27.11
f18072418bcbe7d33c1207c5a22a03a0,-3248,435,-311,0
987e2767a9812e900db0041930d126cb,7502,0,0,0
f180724cc4d2fe6d14b6916c9ba0ef43,-18380,0,-3769,697.41
b235f56f7daab98a24714743e5736a27,8335,0,0,0
f18072410ba4cb2ac17930b22a16a7e0,-57210,0,-945,0
f180823fadb5f176c21cb97cc599c34a,-26953,0,-3590,342.76
c506ef86e5db7c39f45ee38b25bdb4e0,5322441,921247,760727,879.84
f1807242387ff6a80c0a775a482f647e,-28667,0,-1694,0
0abbe4890c3418d1e6db5da7cfbe45ae,0,177529,0,0
f1807243f9d310d3960f00bd678ab0ce,-59636,741796,-3516,0
f180724e9fa1c7df407dabedda6f72ab,-21210,0,0,0
4031092ca9bc05185131f9b1d9f428ba,115509,0,12462,1174.64
f18072419b27ad1bb5a6dcee15ba21fa,-3931,20731,0,0
77de61254658e66282274c66b4000b03,5015,0,453,66.42
df8a494d7855e437b02eb47e4b2d87ef,2435,0,0,0
f1807240de625a9af5507261ab7a45b6,-37839,0,-8078,684.11
2fcea5474e632ab3c60c787112e6fce9,18541,0,0,0
f1807242d6ba360e95b998e9cf9f9561,-51313,0,-3926,377.65
ee828970fa56b81947e630d8f3dadcad,309803,0,33159,298.75
f180724eb59defc5aa1a3316d628353f,-8378,0,-978,99.07
073b5399f898b0f3ce7e8c6d40a2b9e6,1371575,0,124331,585.94
5a09e3f89909817327e78ccc3ab62e98,932707,0,42971,160.52
17e35ff2d74b253de0c68a44515e5453,13615,17082,422,323.51
afec980e4288870a68b52cc63c12b179,20944,0,1951,193.38
f180823acf5cfd95cdaaf8ffe21e3839,-272184,0,-31910,209.27
1c5272aa16c0ffddbe0c9b5e66b79161,6144,163452,543,79.85
a97501a0df54e5eec5f2c7c897d4f17e,7588,0,627,20.11
f180823b1eac2c0018a1aa3e1ee5c74f,-15931,0,-4345,628.52
1ba88bb582325e8dbd2ee920c144729c,471445,0,39589,266.42
d330ca7af459e8806226bff51f0e5f2a,759571,0,115643,638.57
76ec648d0b293cd01d3f495061f11227,143607,0,20347,24.77
37d8bc9993b445922a8ab3a2ade5a8fe,4100379,0,443297,0
f1808235dfdefad408f15b844ac1c623,-39210,7412,-6520,785.51
f180724431b3d251639c75f2c6c70195,-124250,0,-8023,0
f180823f749d9392595eb54db4889415,-7140,0,-331,33.31
472f01f64b71edcfa59b86cc2a261d6b,380383,0,35969,271.49
f1807245766f964d71560b7d7cfbbe09,-18063,11626,0,0
6e060830a87aadc33e1fd9cd3ef6319c,3329244,867921,509826,708.71
7354a164c66b8d098932d52b1a9ee22d,1017579,187578,120936,448.87
da311c0ef4819ecfe199951e9c27cab9,47838,55762,366,34.07
f1808239f969ba0ac2bd07b06128cee4,-26973,0,-1066,105.28
b9be6e580d4dd25b542d34d890bbbe6c,18591,0,3923,574.67
7e97069ab0b8d72c2b0d1ce0add9de39,90849,0,1897,144.9
f180823271862af325ef97671eaef47d,-101076,0,-11738,274.82
322a569759318bbe7f1084d47390df02,12391,0,0,0
4be734763fa4f51371a161491ce4a8a8,148011,0,14417,222.33
2f69534f95e449915588a68ad7c28cb0,7262,0,0,0
f180724047c09a0facd0039e2e7e9196,-15450,2937,-1796,176.29
f180724f749d9392595eb54db4889415,-7140,0,-331,33.31
844f1556a9efa7883ed30b96a06f7fe0,2976,0,485,0
112bac95b07bf93c929543c5282469eb,3489,0,0,0
80cb523b9b5b6480f8d1e88d92bbfd83,4566,0,1411,204.66
306bcfe4d2aa8a4214ac6e24e581b21e,621,0,0,0
9b19e0be23d096312fd536d7f9d77371,34292,0,3219,377.24
1673ff957ed679adfb9c59aef71cd3e0,16523,0,739,73.69
f18082361ca9007fa039f4fc493c4c08,-22509,0,-2024,94.91
339af5f30c80b0185140111ec989dc13,11651,0,1339,133.38
b23f52eb6e858a8668e78695fcfca351,8257,0,484,70.38
f9a9e331d126c4972dfad8c80541e95a,11076,0,2066,0
f180724424ef039dadbf293a4cf1e35e,-6704,0,-863,80.33
f18082352d65a4330270c13ba1f0a0a2,-1817,0,0,0
f180724304920ec27c4bc5da51ede688,-124250,0,-8023,0
f729861367eb6f7633ae51ae89387ce9,4456,0,0,0
cecb3a157f2f28332225ea3097a83576,225989,0,28530,0
983dde03b2916c466d4bef0b81b3b752,2071,0,171,23.97
f180823f683797090b0bb98a7b29b6e2,-4100379,0,-443297,0
efa6ed82fbf8461a6f2f21af2209fc78,7059,0,0,0
f1808232a209f6a5a040cbef09d096d8,-225935,0,-19991,1865.97
51ebff5328dc7a5577c427e227221fb9,21395,0,0,0
f180724e94fbe82db7dcb2b711c58c37,-1662549,0,-106463,125.54
1fdf2e190a348d07b187b6b14b55b521,102237,0,6620,647.56
f1807246864bc2090024aee04d7b4106,-25226,0,-2565,315.86
f180724117af24ed33538247b3421be2,-25769,19505,-4188,612.77
160c3853133d6fc2fb5c24574ac14f5e,19668,0,2019,221.32
f180724ea5c50c6fc3305c2052e18ed6,-20464,0,-1139,108.84
d2d62dcbf4b15e69bcfe9d6fa8483922,9771,49283,0,0
f1808230a65b5946ae72af42904be008,-1123984,0,-130639,0
f180823e223b23124c403c317721fbe1,-19463,0,-1504,0
5eadbd0f5a7ea2a03019f42e1559d99b,4357,14172,766,153.91
dba21a19356cba39aa307ea9e1f42d9c,36737,11166,3569,367.49
f180823f13bf0c5d141840e9ff07450d,-121714,0,-8772,0
f18082305d3f9000be3c99f74f125a17,-87509,0,-2945,0
f180823e4c37ff6846f3e2a0d3839f3f,-3329244,867921,-509826,528.56
6faeddd3907b86e21cdeb9630d2a6cdc,54973,0,3726,176.21
99f619e25e64e0ec1ab9baa2f0ffb10e,3977,0,723,105.95
974dc5c87a4ec1da8da3c501cdf91cf8,1500637,1859491,27931,0
f1807240b7c23110587cbb6273763c74,-8924,0,-650,58.82
d53f9011d82ed1f4850d0d312d04468b,4259,0,0,0
f180823d8f2fca5c3019841d27a8e8df,-389,0,-47,5.67
2949b9a8ceb7f8d12eb033d1aaf45609,39619,0,2823,272.4
ea2fa430e5e992f6bca8470cbe5aa892,4665,0,0,0
f18082312902175e37fa9c3719f8eee6,0,193458,0,0
f180724e43fe37af004281cf9348870f,-5947,0,-591,61.44
08c108eb2ff75ccae74660d5cc941c0e,56925,0,6948,583.27
f180724dc639be35a75372106fa5a14b,-6408,0,0,0
f8cdff5a9744b66e5e5a11a9195a4206,68165,130132,13505,139.27
af51bd0f76441d5c3354cce2f1caea41,10163,0,780,77.99
f1807249cdfb70886ecb55f8a8620af8,-92718,0,-7895,735.06
a53fec91b28d8d3cafcec7a054aca44b,5869,0,0,0
f180724b976846308657fbf1204bef47,-91520,0,-6537,508.37
b2d8c419e958afb71a5841148e4034c9,20126,0,0,0
c868c3cb352845fd6215bf85116589d0,3208,0,548,80.4
16418a3c35cb8ef9624f7aa06819637d,2545,0,0,0
f180823846a77301ff4b8e31e7c9df7f,-9079,0,0,0
05c95a9ead8abfad56e07a10d447c1c4,17871,0,2942,51.41
3e0c42c7dbcbbf75b680ff9eefc0eb14,6430,0,832,81.13
88e83f21dd746084f1def555f9c39a72,24820,0,1192,122.06
5d3de762c669accbfc1db11b1559e576,2225,10665,293,43.33
d21657b56d199cae93b25ceb16fffadd,1981,0,0,0
f180823863728a30a4ce5074eb1a6cad,-50226,2375,-5312,458.77
8240e4039363a9cdbe813785b0b002b9,14075,0,990,99.73
f180823fb0c981d8346891ba70e48a10,-810,57996,0,0
bf8abda3dd6c037e230d44bf7f916374,19106,0,4813,800.36
7eaa8615ff09e6ab09fbdb7eec7c779b,483388,0,34528,513.68
776c9ee16c1d6f2bea97ccc14ed46c5a,1420,0,0,0
f18082317071bd915f976fd1d405d995,-5920,0,-999,146.96
f1807248ed9ff7e5c58f52f53206107b,-10282,4572,0,0
f1807249c9cc95eac9fa04d4916ba81d,-19773,0,-138,0
626d0b6fd26c91875e7c3285b39bed08,18227,70336,1208,122.1
8ff616209f8cda07f9ffcddf8fa3a62b,15195,3497,1163,114.88
f180724d7f10971f948c224383ccc712,-17690,0,-4044,420.28
5289bee86b4913c56e2095ea9c989052,24321,0,2354,292.85
d6f5d5afdce6b80da4f0898a663416b4,9137,0,2876,274.79
f180823733331403f9ae5c0636296f90,-463174,0,-36314,481.16
954b286ad67707850b9c7fcd1747c1a4,27270,0,4409,55.57
f18082365a7dfc19d9273e886d6dfa8a,-12477,0,0,0
f1808230b71096b7b60bed1a8d763379,-1500637,1859491,-27931,0
e2e25e7f8514e6a12fc1de9013dceb27,2416,0,428,48.42
fb47b32884cef49719202cbdf0cc5e40,7,0,2,0
f1808236d60c7b8d9e6b6caf7f670dfc,-3141,47453,-66,0
ec3d4f0d40959221a75febc761f5bf6f,9601,0,1696,187.85
f180724d8ef746f686ac16c2857a2f0b,-140474,0,-4776,345.65
276365c123696eacdf04c8313e9ac465,275130,0,27508,0
41e5479ecdfccd69f0291adee8f169ed,26891,0,5634,95.36
896902e8d06bc3d3ed4e4f38eb0e9f12,96449,2312,4797,485.3
f180823239acc82a3845e72505b46509,-1845,0,0,0
7f798551a2d9b6d6e8295fec36af1301,0,0,0,0
f180724b224e143623bc9b6963c1e35c,-20320,0,-1280,125.59
f180724a100127dd11ea4e7421f4af75,-977,0,0,0
f1808236dc0720c2d1a22497a81864c4,-29938,0,-6163,634.5
f180823ad45f9efe4cbfe8c2f58077de,-844,14303,0,0
949d5efc0d39cb2a78926fe26b1f661e,2671,0,0,0
86bd3fa32cf9a372e4a95f2a1e7a6bcf,11086,0,0,0
a2ed39fb9c30352e261f4fa2217284bf,187959,0,18909,764.8
f180823df3bf8a272ff779d936c938c0,-1976,0,0,0
b0769193bfc6b5dc9afac4cc86e2f9ff,13920,1364,2036,213.36
4346a460d4415a9c639c58e13b398546,22637,0,0,0
ec3d9b5a64333dc2fa6de7a851a00a79,22353,0,300,0
f18072423c9df914a248ca53fff85893,-54719,0,-5957,709.36
f1808237d78c55af60f8df598f644947,-21673,0,-1919,275.62
f180823b23f52eb6e858a8668e78695f,-8257,0,-484,70.38
068079b5b87cc0bea3490fc04ddfa4af,7356,0,0,0
f180724b500913001722ac6dd9b31ff6,-10109,0,-1081,159.92
f180823ef189f8269d686daff6d22f22,-17433,0,-2658,0
f180823d65c85a6559c7e7eed2c4e0fb,-5322441,921247,-760727,467.68
e89a840dee61c34bdfef338f06aeee6a,1544909,261969,127181,0
ef4d9ab493dfb979598eea6a5fed2316,47248,0,3700,258.63
61da4d54ee4a2a1c89c7430417a01818,19665,0,0,0
f180724f8c03b45a72c4276035d095ea,-1743025,0,-106161,0
f1807241a48dbd5cc49dc74542bd008a,-31557,0,-308,0
06df2bb030df4be89bb11dbfae3392d1,10919,0,1293,126.69
8ce9d3e84e025e1521e11498c12b7155,16086,0,0,0
f1807242e86a2cabd6587aeb29f86de9,-8999,0,0,0
f180724e935d3017bcc7dc776f9c61a9,-37730,0,-1313,0
c92ce966dc043f974db994eae58b35cc,374684,0,39064,0
1569c0dbbf8ce648ddda3516f45d47af,32762,0,2731,265.19
72579d27f209adbe684526bd65e3206d,46085,0,8260,767.64
f180823fbb54f6f1b0555e466569b1c0,-11922,0,0,0
f180724ef98abae23a1a09ec318604c8,-2201,6530,0,0
423700d990e34e2f27d78df23842db80,3150,0,0,0
c7368e70de8bcf8fde1b14ec456d2a40,14465,0,2573,369.32
a83df1aaff1024518d5481e72f58d1aa,53987,0,3766,0
74c726d0d956d6620a7c376e60f97a14,25011,0,0,0
f180724afe1c3bafd548d2005d77f384,-1808,0,0,0
f1808233b2e9ef3709f3fedde3e501c2,-9785,23265,-1167,89.36
264872d25a1ce9f0b2e86e498b0a98b2,4205,0,0,0
2b28db7864980fb9ef040715a49412be,3932,0,667,124.47
f180724fef32a674ddf13613fa668d75,-2256,0,0,0
f18082336a06865c50ed1bd688b7e83b,-10632,0,-2571,253.26
f180823e6d3e167553eacb547df38443,-13876,0,0,0
a7853e3fb193069d388aab7493f0f545,6053,0,0,0
0685725123b0d0adc153a3366daa82d3,6220,0,0,0
12dd0e4570771bffbe26db481c95e4bb,19081,0,1256,123.5
3861ab4134cbb2053a9f742023e22435,26398,0,2308,223.36
f180823658f34dab4b474d4e93f8a5cb,-10843,0,0,0
f180823b0876db875acf4bf93a7d5269,-93664,0,-9878,876.82
1bc95bcc3723d3bcb78b9440bbfef63e,14313,0,0,0
df70f3fecef5cc77c7c65cdeeb024f8a,24389,0,0,0
f1807247e9260439902be1290217412e,-16050,0,-1268,119.5
f1808239a39fa20b96f9cd9a47db6e6c,-81507,0,-19401,0
f180724613c151e4c6c188c640d31abf,-5361,0,-578,61.82
4b0d6a86f7abf9d9a1dac5c667fb159c,16852,0,2730,0
0f8451f6311af927a2c3fa0b0eb13f38,107116,181160,7509,71.69
305838ff30cbe22cc9b344d5340404cf,33,0,4,0.59
b705a2c2dc3f98ddfc890b04245f8006,11800,0,17,1.62
8c871d4684326aeacf3c12a8c47d3e2a,4109,0,0,0
887936971f30791f2026c8ec9e88bfae,5388,0,0,0
f180724af4eaf085ede58b5916f2bc21,-34461,0,-2407,229.79
61973a5dd561659040a1cf4a8d2052a4,2882597,976731,382647,378.11
f180823ca09827f0f7ebe13b7c5388fd,-14885,0,-1815,0
482055779013f848184fef0f80c8c868,51321,0,0,0
f180823e3515e1bc6d371b0a3ed4cb1e,-30137,0,-9368,1112.31
b91bf7173673c36ca66c0e6a0fb87ccd,2708,0,73,6.91
b83fddfb5f22981b2337b0169c2d7db1,9988,0,0,0
f180823142ca0520a4fcb5414d4668f5,-16851,0,-4368,403.78
f1808233785badd7190f40b2b180fa30,-93308,0,-8058,686.56
4c44416658a8c57c79e799a1db30fb59,8318,0,0,0
f1808234f43fb3fd5cf8f57ee5c02890,-8993,523,-1439,178.32
da7bf91f37e3897b2bf9096ee5c03051,586,0,89,24.43
fbab33e7fa60c0c2d6104e8db7a4c76c,77929,0,6089,0
003fb333060c256bff67d8d550bff1fa,10026,19143,817,80.28
a989ea2f3b2a6c53557d6414eb75c37c,24942,0,1890,179.3
7cfb618c8c17aea6fb3071bc42cf228c,118874,0,9977,95.94
1f677bdfbf9aeef0185c51e31186f101,17243,0,727,3.7
cce18209305902d65544d4d3f3724fe9,4485,0,782,114.42
f180724edc9d08a49b565095ec338677,-1728,0,0,0
f00edb03e18bef73c4d0ff637ca2d47b,97277,0,6117,0
f180823a855d3fc9654f6833b939fa4f,-18249,0,-3056,447.34
c71005dd8e773a1f733eb57124820cd4,10846,0,876,0
1dacf19aa1707be4ab519e099cc32177,3657,0,350,35.3
f1808236ad53d7d8e889ac5ab882d8b9,-60046,0,0,0
f180823c965fd886b88a2a2ce86d3aef,-7712,0,0,0
f180823878ee14b6ea65f8a2dd216276,-11564,0,-1743,247.57
6289adb1048e9e2ed0a0f9776465c046,1628,0,287,42.13
2cb6ac64ad7fbbc056a671ed14d9d0ab,1462,0,142,14.04
f1808230b0da18e644bac389ba02ab23,-5994,0,-800,82.51
00f72d11765b11f7651d54724eb1dcc7,20369,0,803,82.94
f1808230c4fff73bf5529077588adee1,-953085,0,-68400,0
f1807242154882ee2a7478897f71bd15,-45317,0,-8460,79.5
f1808234f32d8bc8a53ba0b127d3a877,-9650,0,-790,77.55
f180823102fa66365c3fe0fa11a4d42c,-22535,0,-359,0
f1807243bbbdff45250c760abf8bc33f,-42205,0,-3489,336.38
8dce6ddd03544dc556a1b72929773647,509,0,0,0
806222933f8a1da9af7e733ff49be88c,186485,0,7178,870.59
f180724492292f207d857f0d4c1fb066,-1276496,2813019,-197818,1020.15
d7e9c5f4a05586a82cb2041bb50d173b,17433,0,2658,271.13
244c7386ba11eab12db8f384bc62f6e2,537,0,0,0
f1807248b7966836c0b6817d1784ccbc,-10442,0,0,0
f18082341da80cb426c5adf45d0648d9,-68337,71170,-5356,502.93
f180823813798eb20e42bbdb193244cb,-166,4007,0,0
